id	unit	kind	pos	cefr	cefr_source	zipf
w:remote|adj	remote	word	adj	A2	cefrj	4.15
w:remote_control|noun	remote control	word	noun	B1	cefrj	0.00
w:remotely|adv	remotely	word	adv	C1	cefrj	3.52
w:remove|verb	remove	word	verb	B1	cefrj	4.43
w:removed|adj	removed	word	adj	C1	cefrj	4.25
w:render|verb	render	word	verb	C1	cefrj	3.35
w:rendering|noun	rendering	word	noun	C1	cefrj	2.99
w:renew|verb	renew	word	verb	B1	cefrj	3.33
w:renown|noun	renown	word	noun	C1	cefrj	2.63
w:rent|noun	rent	word	noun	A2	cefrj	4.53
w:rent|verb	rent	word	verb	A2	cefrj	4.53
w:rental|noun	rental	word	noun	B2	cefrj	3.68
w:reorganise|verb	reorganise	word	verb	B2	cefrj	0.00
w:reorganize|verb	reorganize	word	verb	B2	cefrj	2.54
w:repaint|noun	repaint	word	noun	B2	cefrj	2.66
w:repair|noun	repair	word	noun	A2	cefrj	4.07
w:repair|verb	repair	word	verb	A2	cefrj	4.07
w:repay|verb	repay	word	verb	B1	cefrj	3.91
w:repeat|verb	repeat	word	verb	A1	cefrj	4.50
w:repeatedly|adv	repeatedly	word	adv	B1	cefrj	3.62
w:repel|verb	repel	word	verb	C1	cefrj	3.00
w:repellant|adj	repellant	word	adj	C1	cefrj	0.00
w:repellant|noun	repellant	word	noun	C1	cefrj	0.00
w:repertoire|noun	repertoire	word	noun	B2	cefrj	2.90
w:repertory|noun	repertory	word	noun	C1	cefrj	0.00
w:repetition|noun	repetition	word	noun	B2	cefrj	2.98
w:replace|verb	replace	word	verb	A2	cefrj	4.22
w:replacement|noun	replacement	word	noun	B2	cefrj	3.85
w:replica|noun	replica	word	noun	B2	cefrj	3.27
w:reply|noun	reply	word	noun	A2	cefrj	3.93
w:reply|verb	reply	word	verb	B1	cefrj	3.93
w:report|noun	report	word	noun	A2	cefrj	5.03
w:report|verb	report	word	verb	B1	cefrj	5.03
w:reporter|noun	reporter	word	noun	A1	cefrj	4.38
w:repose|noun	repose	word	noun	C2	cefrj	2.72
w:repose|verb	repose	word	verb	C2	cefrj	2.72
w:represent|verb	represent	word	verb	A2	cefrj	4.18
w:representative|noun	representative	word	noun	B1	cefrj	3.86
w:repress|verb	repress	word	verb	B2	cefrj	2.68
w:repression|noun	repression	word	noun	B2	cefrj	3.07
w:reprint|noun	reprint	word	noun	B2	cefrj	0.00
w:reproach|verb	reproach	word	verb	C2	cefrj	3.16
w:reproduce|verb	reproduce	word	verb	B1	cefrj	3.26
w:reprove|verb	reprove	word	verb	B2	cefrj	0.00
w:reptilian|adj	reptilian	word	adj	C2	cefrj	2.77
w:republic|noun	republic	word	noun	B1	cefrj	4.04
w:reputation|noun	reputation	word	noun	B1	cefrj	4.35
w:repute|noun	repute	word	noun	C2	cefrj	2.60
w:repute|verb	repute	word	verb	C1	cefrj	2.60
w:request|noun	request	word	noun	A2	cefrj	4.49
w:request|verb	request	word	verb	B1	cefrj	4.49
w:require|verb	require	word	verb	B1	cefrj	4.09
w:requirement|noun	requirement	word	noun	B1	cefrj	3.21
w:requisition|noun	requisition	word	noun	C2	cefrj	2.93
w:rescue|noun	rescue	word	noun	B1	cefrj	4.44
w:rescue|verb	rescue	word	verb	B1	cefrj	4.44
w:research|noun	research	word	noun	A2	cefrj	4.63
w:research|verb	research	word	verb	B2	cefrj	4.63
w:researcher|noun	researcher	word	noun	B1	cefrj	3.27
w:resemble|verb	resemble	word	verb	B1	cefrj	3.39
w:resent|verb	resent	word	verb	C1	cefrj	3.61
w:reservation|noun	reservation	word	noun	B1	cefrj	3.90
w:reserve|noun	reserve	word	noun	B1	cefrj	3.89
w:reserve|verb	reserve	word	verb	B1	cefrj	3.89
w:residence|noun	residence	word	noun	B2	cefrj	3.98
w:resident|adj	resident	word	adj	B1	cefrj	3.82
w:resident|noun	resident	word	noun	B2	cefrj	3.82
w:residential|adj	residential	word	adj	B1	cefrj	3.26
w:residual|adj	residual	word	adj	C2	cefrj	3.08
w:residue|noun	residue	word	noun	C2	cefrj	3.51
w:resign|verb	resign	word	verb	B2	cefrj	3.84
w:resignation|noun	resignation	word	noun	B2	cefrj	3.73
w:resilience|noun	resilience	word	noun	C1	cefrj	2.58
w:resilient|adj	resilient	word	adj	C1	cefrj	3.02
w:resin|noun	resin	word	noun	C1	cefrj	2.90
w:resist|verb	resist	word	verb	B1	cefrj	4.18
w:resistance|noun	resistance	word	noun	B2	cefrj	4.13
w:resolution|noun	resolution	word	noun	B2	cefrj	3.57
w:resolve|verb	resolve	word	verb	B1	cefrj	3.80
w:resonant|adj	resonant	word	adj	B2	cefrj	2.39
w:resonate|verb	resonate	word	verb	C1	cefrj	2.64
w:resort|noun	resort	word	noun	B1	cefrj	3.91
w:resort|verb	resort	word	verb	C1	cefrj	3.91
w:resound|verb	resound	word	verb	C2	cefrj	2.38
w:resounding|adj	resounding	word	adj	C2	cefrj	2.69
w:resoundingly|adv	resoundingly	word	adv	C2	cefrj	0.00
w:resource|noun	resource	word	noun	B1	cefrj	3.34
w:respect|noun	respect	word	noun	B1	cefrj	4.90
w:respect|verb	respect	word	verb	B1	cefrj	4.90
w:respectable|adj	respectable	word	adj	B1	cefrj	3.80
w:respectably|adv	respectably	word	adv	B2	cefrj	0.00
w:respected|adj	respected	word	adj	B2	cefrj	3.96
w:respiration|noun	respiration	word	noun	B2	cefrj	2.95
w:respiratory|adj	respiratory	word	adj	B2	cefrj	3.30
w:respite|noun	respite	word	noun	C1	cefrj	2.80
w:respond|verb	respond	word	verb	B1	cefrj	4.17
w:response|noun	response	word	noun	A2	cefrj	4.24
w:responsibility|noun	responsibility	word	noun	B1	cefrj	4.59
w:responsible|adj	responsible	word	adj	B1	cefrj	4.71
w:rest|noun	rest	word	noun	B1	cefrj	5.34
w:rest|verb	rest	word	verb	B1	cefrj	5.34
w:restaurant|noun	restaurant	word	noun	A1	cefrj	4.69
w:restoration|noun	restoration	word	noun	C1	cefrj	3.29
w:restorative|adj	restorative	word	adj	C1	cefrj	2.35
w:restore|verb	restore	word	verb	B1	cefrj	3.85
w:restrict|verb	restrict	word	verb	B1	cefrj	2.85
w:restriction|noun	restriction	word	noun	B2	cefrj	2.80
w:result|noun	result	word	noun	A1	cefrj	4.44
w:result|verb	result	word	verb	B1	cefrj	4.44
w:resume|verb	resume	word	verb	B2	cefrj	3.82
w:resuscitate|verb	resuscitate	word	verb	C2	cefrj	2.78
w:resuscitation|noun	resuscitation	word	noun	C2	cefrj	2.73
w:retail|noun	retail	word	noun	B1	cefrj	3.38
w:retailer|noun	retailer	word	noun	B2	cefrj	2.52
w:retain|verb	retain	word	verb	B1	cefrj	3.42
w:retard|verb	retard	word	verb	B2	cefrj	3.48
w:retell|verb	retell	word	verb	B1	cefrj	0.00
w:retention|noun	retention	word	noun	C1	cefrj	2.63
w:retina|noun	retina	word	noun	B2	cefrj	2.82
w:retire|verb	retire	word	verb	A2	cefrj	3.97
w:retired|adj	retired	word	adj	A2	cefrj	4.09
w:retirement|noun	retirement	word	noun	B2	cefrj	3.94
w:retrace|verb	retrace	word	verb	C1	cefrj	2.92
w:retreat|noun	retreat	word	noun	B2	cefrj	4.04
w:retreat|verb	retreat	word	verb	B2	cefrj	4.04
w:retrieve|verb	retrieve	word	verb	B2	cefrj	3.69
w:retrospect|noun	retrospect	word	noun	B1	cefrj	2.96
w:retrospection|noun	retrospection	word	noun	C2	cefrj	0.00
w:retrospective|adj	retrospective	word	adj	C2	cefrj	2.58
w:return|noun	return	word	noun	A2	cefrj	5.09
w:return|verb	return	word	verb	A2	cefrj	5.09
w:reunification|noun	reunification	word	noun	B1	cefrj	2.57
w:reunify|verb	reunify	word	verb	B1	cefrj	0.00
w:reunion|noun	reunion	word	noun	A2	cefrj	3.88
w:reveal|verb	reveal	word	verb	A2	cefrj	4.19
w:revealing|adj	revealing	word	adj	C1	cefrj	3.55
w:revelation|noun	revelation	word	noun	B2	cefrj	3.54
w:revelatory|adj	revelatory	word	adj	C2	cefrj	0.00
w:revenge|noun	revenge	word	noun	B2	cefrj	4.53
w:revenue|noun	revenue	word	noun	B2	cefrj	3.49
w:reverb|noun	reverb	word	noun	C2	cefrj	0.00
w:reverberate|verb	reverberate	word	verb	C2	cefrj	0.00
w:reverberation|noun	reverberation	word	noun	C2	cefrj	0.00
w:revere|verb	revere	word	verb	C1	cefrj	3.04
w:reverence|noun	reverence	word	noun	B2	cefrj	3.10
w:reverse|verb	reverse	word	verb	B2	cefrj	4.06
w:review|noun	review	word	noun	A1	cefrj	4.13
w:review|verb	review	word	verb	B2	cefrj	4.13
w:revile|verb	revile	word	verb	C2	cefrj	0.00
w:revise|verb	revise	word	verb	B1	cefrj	3.02
w:revision|noun	revision	word	noun	B1	cefrj	2.89
w:revival|noun	revival	word	noun	B2	cefrj	3.13
w:revive|verb	revive	word	verb	B2	cefrj	3.44
w:revolution|noun	revolution	word	noun	B2	cefrj	4.33
w:revolutionary|adj	revolutionary	word	adj	B2	cefrj	3.88
w:revolutionise|verb	revolutionise	word	verb	B2	cefrj	0.00
w:revolutionize|verb	revolutionize	word	verb	B2	cefrj	2.72
w:revolve|verb	revolve	word	verb	B2	cefrj	2.86
w:revulsion|noun	revulsion	word	noun	C2	cefrj	2.45
w:reward|noun	reward	word	noun	B1	cefrj	4.34
w:reward|verb	reward	word	verb	B2	cefrj	4.34
w:rewrite|verb	rewrite	word	verb	B1	cefrj	3.44
w:rhetoric|noun	rhetoric	word	noun	C2	cefrj	3.01
w:rhetorical|adj	rhetorical	word	adj	C2	cefrj	3.10
w:rhetorically|adv	rhetorically	word	adv	C2	cefrj	0.00
w:rhinoceros|noun	rhinoceros	word	noun	B2	cefrj	2.93
w:rhyme|verb	rhyme	word	verb	B2	cefrj	3.60
w:rhythm|noun	rhythm	word	noun	A2	cefrj	4.00
w:rhythmic|adj	rhythmic	word	adj	B2	cefrj	3.35
w:rib|noun	rib	word	noun	B2	cefrj	3.66
w:ribbon|noun	ribbon	word	noun	A1	cefrj	3.60
w:rice|noun	rice	word	noun	A1	cefrj	4.41
w:rich|adj	rich	word	adj	A1	cefrj	4.91
w:rickety|adj	rickety	word	adj	C2	cefrj	2.63
w:rid|verb	rid	word	verb	B1	cefrj	4.80
w:riddle|noun	riddle	word	noun	B2	cefrj	3.61
w:riddle|verb	riddle	word	verb	B1	cefrj	3.61
w:ride|noun	ride	word	noun	A1	cefrj	5.00
w:ride|verb	ride	word	verb	A1	cefrj	5.00
w:rider|noun	rider	word	noun	B2	cefrj	3.78
w:ridge|noun	ridge	word	noun	B2	cefrj	3.81
w:ridiculous|adj	ridiculous	word	adj	B1	cefrj	4.72
w:rife|adj	rife	word	adj	C2	cefrj	2.73
w:rift|noun	rift	word	noun	C2	cefrj	3.35
w:right|adj	right	word	adj	A1	cefrj	6.55
w:right|adv	right	word	adv	A1	cefrj	6.55
w:right|noun	right	word	noun	A2	cefrj	6.55
w:right_hand|adj	right-hand	word	adj	A2	cefrj	3.35
w:righteousness|noun	righteousness	word	noun	B2	cefrj	3.27
w:rightly|adv	rightly	word	adv	B2	cefrj	3.37
w:rim|noun	rim	word	noun	B2	cefrj	3.43
w:ring|noun	ring	word	noun	A2	cefrj	4.96
w:ring|verb	ring	word	verb	A1	cefrj	4.96
w:rip|verb	rip	word	verb	B2	cefrj	4.27
w:ripe|adj	ripe	word	adj	B1	cefrj	3.63
w:rise|noun	rise	word	noun	B1	cefrj	4.49
w:rise|verb	rise	word	verb	B1	cefrj	4.49
w:risk|noun	risk	word	noun	B1	cefrj	4.78
w:risk|verb	risk	word	verb	B2	cefrj	4.78
w:risky|adj	risky	word	adj	B2	cefrj	3.98
w:rite|noun	rite	word	noun	B2	cefrj	3.34
w:ritual|noun	ritual	word	noun	B2	cefrj	3.98
w:rival|noun	rival	word	noun	B2	cefrj	3.82
w:river|noun	river	word	noun	A1	cefrj	4.80
w:riveting|adj	riveting	word	adj	C1	cefrj	2.82
w:road|noun	road	word	noun	A2	cefrj	5.07
w:roadside|noun	roadside	word	noun	B1	cefrj	3.14
w:roam|noun	roam	word	noun	B2	cefrj	3.61
w:roar|verb	roar	word	verb	B2	cefrj	3.73
w:roast|adj	roast	word	adj	B2	cefrj	3.94
w:roast|verb	roast	word	verb	A2	cefrj	3.94
w:rob|verb	rob	word	verb	A2	cefrj	4.45
w:robbery|noun	robbery	word	noun	A2	cefrj	4.34
w:robin|noun	robin	word	noun	A2	cefrj	4.37
w:robot|noun	robot	word	noun	B1	cefrj	4.25
w:robust|adj	robust	word	adj	C1	cefrj	3.11
w:robustly|adv	robustly	word	adv	C1	cefrj	0.00
w:rock|noun	rock	word	noun	A2	cefrj	4.97
w:rock|verb	rock	word	verb	B2	cefrj	4.97
w:rocket|noun	rocket	word	noun	B2	cefrj	4.17
w:rocky|adj	rocky	word	adj	B2	cefrj	4.09
w:role|noun	role	word	noun	A1	cefrj	4.48
w:roll|noun	roll	word	noun	A2	cefrj	4.74
w:roll|verb	roll	word	verb	B2	cefrj	4.74
w:rolling|adj	rolling	word	adj	B1	cefrj	4.30
w:romance|noun	romance	word	noun	A2	cefrj	4.16
w:romantic|adj	romantic	word	adj	A2	cefrj	4.51
w:romp|verb	romp	word	verb	C2	cefrj	2.63
w:romper|noun	romper	word	noun	C2	cefrj	0.00
w:roof|noun	roof	word	noun	A2	cefrj	4.56
w:room|noun	room	word	noun	A1	cefrj	5.60
w:room|verb	room	word	verb	B1	cefrj	5.60
w:roommate|noun	roommate	word	noun	B2	cefrj	4.02
w:root|noun	root	word	noun	A2	cefrj	4.05
w:rope|noun	rope	word	noun	A2	cefrj	4.35
w:rose|noun	rose	word	noun	A1	cefrj	4.70
w:rosy|adj	rosy	word	adj	B2	cefrj	3.38
w:rotate|verb	rotate	word	verb	C1	cefrj	3.27
w:rotten|adj	rotten	word	adj	B1	cefrj	4.20
w:rough|adj	rough	word	adj	B1	cefrj	4.53
w:roughly|adv	roughly	word	adv	A2	cefrj	3.68
w:round|adj	round	word	adj	B1	cefrj	4.98
w:round|adv	round	word	adv	A2	cefrj	4.98
w:round|noun	round	word	noun	B1	cefrj	4.98
w:round|prep	round	word	prep	B2	cefrj	4.98
w:round|verb	round	word	verb	B2	cefrj	4.98
w:roundabout|noun	roundabout	word	noun	A2	cefrj	3.01
w:roundup|noun	roundup	word	noun	C1	cefrj	2.81
w:route|noun	route	word	noun	B2	cefrj	4.38
w:routine|noun	routine	word	noun	B1	cefrj	4.24
w:row|noun	row	word	noun	A1	cefrj	4.40
w:row|verb	row	word	verb	B2	cefrj	4.40
w:royal|adj	royal	word	adj	A2	cefrj	4.51
w:royalty|noun	royalty	word	noun	B2	cefrj	3.55
w:rub|verb	rub	word	verb	B2	cefrj	4.10
w:rubber|noun	rubber	word	noun	B1	cefrj	4.03
w:rubbish|noun	rubbish	word	noun	B1	cefrj	4.15
w:rubble|noun	rubble	word	noun	B2	cefrj	3.39
w:rude|adj	rude	word	adj	A1	cefrj	4.38
w:rudely|adv	rudely	word	adv	B1	cefrj	2.85
w:rudimentary|adj	rudimentary	word	adj	C1	cefrj	2.81
w:rudiments|noun	rudiments	word	noun	C1	cefrj	0.00
w:rug|noun	rug	word	noun	B2	cefrj	3.80
w:rugby|noun	rugby	word	noun	A2	cefrj	3.38
w:ruin|noun	ruin	word	noun	B1	cefrj	4.52
w:ruin|verb	ruin	word	verb	A2	cefrj	4.52
w:ruinous|adj	ruinous	word	adj	B2	cefrj	0.00
w:rule|noun	rule	word	noun	A1	cefrj	4.68
w:rule|verb	rule	word	verb	B2	cefrj	4.68
w:ruler|noun	ruler	word	noun	A1	cefrj	3.70
w:rumble|noun	rumble	word	noun	C1	cefrj	3.33
w:rumble|verb	rumble	word	verb	C1	cefrj	3.33
w:ruminant|adj	ruminant	word	adj	C2	cefrj	0.00
w:ruminate|verb	ruminate	word	verb	C2	cefrj	0.00
w:rumination|noun	rumination	word	noun	C2	cefrj	0.00
w:ruminative|adj	ruminative	word	adj	C2	cefrj	0.00
w:rumor|noun	rumor	word	noun	A2	cefrj	3.99
w:rumour|noun	rumour	word	noun	A2	cefrj	3.49
w:run|noun	run	word	noun	A1	cefrj	5.53
w:run|verb	run	word	verb	A1	cefrj	5.53
w:runaway|noun	runaway	word	noun	B1	cefrj	3.60
w:runner|noun	runner	word	noun	A2	cefrj	3.72
w:running|noun	running	word	noun	A2	cefrj	5.21
w:runway|noun	runway	word	noun	B1	cefrj	3.91
w:rural|adj	rural	word	adj	B2	cefrj	3.44
w:rush|noun	rush	word	noun	A2	cefrj	4.53
w:rush|verb	rush	word	verb	B1	cefrj	4.53
w:rush_hour|noun	rush hour	word	noun	B2	cefrj	0.00
w:rustle|noun	rustle	word	noun	C1	cefrj	3.11
w:rustle|verb	rustle	word	verb	C1	cefrj	3.11
w:rusty|adj	rusty	word	adj	B2	cefrj	4.00
w:ruthless|adj	ruthless	word	adj	C1	cefrj	3.74
w:ruthlessness|noun	ruthlessness	word	noun	C1	cefrj	2.40
w:sack|verb	sack	word	verb	B2	cefrj	4.09
w:sacred|adj	sacred	word	adj	B1	cefrj	4.25
w:sacrifice|noun	sacrifice	word	noun	C1	cefrj	4.39
w:sacrifice|verb	sacrifice	word	verb	C1	cefrj	4.39
w:sad|adj	sad	word	adj	A1	cefrj	4.90
w:sadly|adv	sadly	word	adv	A2	cefrj	3.87
w:sadness|noun	sadness	word	noun	B1	cefrj	3.86
w:safari|noun	safari	word	noun	B1	cefrj	3.26
w:safe|adj	safe	word	adj	A2	cefrj	5.20
w:safeguard|noun	safeguard	word	noun	B1	cefrj	3.09
w:safeguard|verb	safeguard	word	verb	B2	cefrj	3.09
w:safely|adv	safely	word	adv	B1	cefrj	4.14
w:safety|noun	safety	word	noun	B1	cefrj	4.55
w:sag|noun	sag	word	noun	B2	cefrj	2.79
w:sage|noun	sage	word	noun	B2	cefrj	3.69
w:sail|verb	sail	word	verb	B2	cefrj	4.10
w:sailing|noun	sailing	word	noun	A2	cefrj	3.88
w:sailor|noun	sailor	word	noun	A1	cefrj	3.97
w:sake|noun	sake	word	noun	A2	cefrj	4.86
w:salad|noun	salad	word	noun	A1	cefrj	4.21
w:salary|noun	salary	word	noun	B2	cefrj	4.13
w:sale|noun	sale	word	noun	A1	cefrj	4.40
w:salesman|noun	salesman	word	noun	B1	cefrj	3.85
w:salesmanship|noun	salesmanship	word	noun	B2	cefrj	0.00
w:salesperson|noun	salesperson	word	noun	B2	cefrj	2.51
w:saleswoman|noun	saleswoman	word	noun	B2	cefrj	2.46
w:salivary|adj	salivary	word	adj	C2	cefrj	0.00
w:salivate|verb	salivate	word	verb	C1	cefrj	0.00
w:salmon|noun	salmon	word	noun	B1	cefrj	3.85
w:salon|noun	salon	word	noun	B2	cefrj	3.75
w:saloon|noun	saloon	word	noun	C1	cefrj	3.54
w:salsa|noun	salsa	word	noun	B2	cefrj	3.43
w:salt|noun	salt	word	noun	A2	cefrj	4.35
w:salty|adj	salty	word	adj	B2	cefrj	3.57
w:salvage|verb	salvage	word	verb	C1	cefrj	3.45
w:salvation|noun	salvation	word	noun	C1	cefrj	3.83
w:salve|noun	salve	word	noun	C1	cefrj	2.85
w:same|adj	same	word	adj	A1	cefrj	5.68
w:same|adv	same	word	adv	A1	cefrj	5.68
w:same|pron	same	word	pron	A1	cefrj	5.68
w:sample|noun	sample	word	noun	A2	cefrj	4.20
w:sanctity|noun	sanctity	word	noun	C1	cefrj	3.02
w:sand|noun	sand	word	noun	B1	cefrj	4.34
w:sandal|noun	sandal	word	noun	B1	cefrj	2.83
w:sandstone|noun	sandstone	word	noun	B2	cefrj	2.73
w:sandwich|noun	sandwich	word	noun	A1	cefrj	4.29
w:sandwiched|adj	sandwiched	word	adj	C2	cefrj	2.41
w:sandy|adj	sandy	word	adj	A2	cefrj	4.15
w:sanitary|adj	sanitary	word	adj	B2	cefrj	2.97
w:sanitation|noun	sanitation	word	noun	B2	cefrj	3.09
w:sap|noun	sap	word	noun	C1	cefrj	3.40
w:sarcasm|noun	sarcasm	word	noun	C1	cefrj	3.39
w:sarcastic|adj	sarcastic	word	adj	C1	cefrj	3.44
w:sarcastically|adv	sarcastically	word	adv	C1	cefrj	2.88
w:satellite|noun	satellite	word	noun	B1	cefrj	4.10
w:satisfaction|noun	satisfaction	word	noun	B1	cefrj	3.82
w:satisfactory|adj	satisfactory	word	adj	B2	cefrj	3.37
w:satisfied|adj	satisfied	word	adj	B1	cefrj	4.22
w:satisfy|verb	satisfy	word	verb	A2	cefrj	3.78
w:saturday|noun	saturday	word	noun	A1	cefrj	4.58
w:sauce|noun	sauce	word	noun	A2	cefrj	4.26
w:saucepan|noun	saucepan	word	noun	B1	cefrj	2.39
w:saucer|noun	saucer	word	noun	B1	cefrj	3.39
w:sauna|noun	sauna	word	noun	C1	cefrj	3.46
w:sausage|noun	sausage	word	noun	A2	cefrj	3.96
w:save|verb	save	word	verb	A1	cefrj	5.25
w:saving|noun	saving	word	noun	B2	cefrj	4.49
w:savings|noun	savings	word	noun	B2	cefrj	3.89
w:saw|noun	saw	word	noun	A1	cefrj	5.61
w:saw|verb	saw	word	verb	B2	cefrj	5.61
w:say|noun	say	word	noun	B2	cefrj	6.20
w:say|verb	say	word	verb	A1	cefrj	6.20
w:scale|noun	scale	word	noun	A2	cefrj	4.16
w:scan|noun	scan	word	noun	B1	cefrj	4.04
w:scan|verb	scan	word	verb	B2	cefrj	4.04
w:scandal|noun	scandal	word	noun	B2	cefrj	4.04
w:scar|noun	scar	word	noun	B2	cefrj	4.01
w:scarcely|adv	scarcely	word	adv	B2	cefrj	3.25
w:scare|verb	scare	word	verb	B1	cefrj	4.50
w:scared|adj	scared	word	adj	B1	cefrj	5.17
w:scarf|noun	scarf	word	noun	A2	cefrj	3.84
w:scarlet|noun	scarlet	word	noun	B2	cefrj	3.51
w:scary|adj	scary	word	adj	B1	cefrj	4.48
w:scathing|adj	scathing	word	adj	C1	cefrj	2.39
w:scatter|verb	scatter	word	verb	B1	cefrj	3.41
w:scavenger|noun	scavenger	word	noun	C2	cefrj	3.06
w:scenario|noun	scenario	word	noun	C1	cefrj	3.87
w:scene|noun	scene	word	noun	A2	cefrj	4.90
w:scenery|noun	scenery	word	noun	A2	cefrj	3.57
w:scenic|adj	scenic	word	adj	B1	cefrj	2.98
w:scent|noun	scent	word	noun	B2	cefrj	3.95
w:schedule|noun	schedule	word	noun	A2	cefrj	4.39
w:schedule|verb	schedule	word	verb	B2	cefrj	4.39
w:scheduled|adj	scheduled	word	adj	B2	cefrj	3.93
w:scheme|noun	scheme	word	noun	B2	cefrj	3.96
w:scholar|noun	scholar	word	noun	B1	cefrj	3.64
w:scholarly|adj	scholarly	word	adj	C2	cefrj	2.52
w:scholarship|noun	scholarship	word	noun	B1	cefrj	3.87
w:scholasticism|noun	scholasticism	word	noun	B2	cefrj	0.00
w:school|noun	school	word	noun	A1	cefrj	5.52
w:schoolchild|noun	schoolchild	word	noun	A2	cefrj	0.00
w:schoolgirl|noun	schoolgirl	word	noun	B2	cefrj	3.18
w:schoolmate|noun	schoolmate	word	noun	B1	cefrj	2.53
w:schoolteacher|noun	schoolteacher	word	noun	B1	cefrj	3.18
w:schoolwork|noun	schoolwork	word	noun	A2	cefrj	2.87
w:science|noun	science	word	noun	A1	cefrj	4.64
w:science_fiction|noun	science fiction	word	noun	B1	cefrj	0.00
w:scientific|adj	scientific	word	adj	A2	cefrj	4.17
w:scientifically|adv	scientifically	word	adv	B2	cefrj	3.22
w:scientist|noun	scientist	word	noun	A1	cefrj	4.15
w:scissors|noun	scissors	word	noun	A2	cefrj	3.85
w:scoff|verb	scoff	word	verb	C1	cefrj	2.80
w:scold|verb	scold	word	verb	B1	cefrj	3.52
w:scooter|noun	scooter	word	noun	B2	cefrj	3.66
w:scope|noun	scope	word	noun	B1	cefrj	3.61
w:score|noun	score	word	noun	B1	cefrj	4.40
w:score|verb	score	word	verb	B1	cefrj	4.40
w:scorn|noun	scorn	word	noun	C1	cefrj	3.10
w:scornful|adj	scornful	word	adj	C1	cefrj	0.00
w:scornfully|adv	scornfully	word	adv	C1	cefrj	0.00
w:scramble|noun	scramble	word	noun	C1	cefrj	3.34
w:scramble|verb	scramble	word	verb	B2	cefrj	3.34
w:scratch|noun	scratch	word	noun	B1	cefrj	4.25
w:scratch|verb	scratch	word	verb	B2	cefrj	4.25
w:scream|noun	scream	word	noun	A2	cefrj	4.43
w:scream|verb	scream	word	verb	B1	cefrj	4.43
w:screen|noun	screen	word	noun	A2	cefrj	4.37
w:screen|verb	screen	word	verb	B2	cefrj	4.37
w:screenplay|noun	screenplay	word	noun	C1	cefrj	3.63
w:screenwriter|noun	screenwriter	word	noun	C1	cefrj	2.86
w:screw|noun	screw	word	noun	A2	cefrj	4.57
w:screw|verb	screw	word	verb	B2	cefrj	4.57
w:scribble|noun	scribble	word	noun	B2	cefrj	2.72
w:script|noun	script	word	noun	A2	cefrj	4.26
w:scroll|noun	scroll	word	noun	C2	cefrj	3.47
w:scrooge|noun	scrooge	word	noun	B2	cefrj	3.53
w:scrutinise|verb	scrutinise	word	verb	C1	cefrj	0.00
w:scrutinize|verb	scrutinize	word	verb	C1	cefrj	0.00
w:scrutiny|noun	scrutiny	word	noun	C1	cefrj	3.12
w:scuba|noun	scuba	word	noun	B2	cefrj	3.19
w:sculpture|noun	sculpture	word	noun	B1	cefrj	3.58
w:scythe|noun	scythe	word	noun	B2	cefrj	2.76
w:sea|noun	sea	word	noun	A1	cefrj	4.92
w:seafood|noun	seafood	word	noun	A2	cefrj	3.41
w:seal|noun	seal	word	noun	B2	cefrj	4.25
w:search|noun	search	word	noun	A2	cefrj	4.82
w:search|verb	search	word	verb	B1	cefrj	4.82
w:seaside|noun	seaside	word	noun	A2	cefrj	3.34
w:season|noun	season	word	noun	B1	cefrj	4.59
w:seasonal|adj	seasonal	word	adj	B2	cefrj	3.13
w:seat|noun	seat	word	noun	A1	cefrj	4.88
w:seawater|noun	seawater	word	noun	B1	cefrj	2.84
w:seaweed|noun	seaweed	word	noun	B1	cefrj	3.30
w:second|adj	second	word	adj	A1	cefrj	5.43
w:second|adv	second	word	adv	B1	cefrj	5.43
w:second|noun	second	word	noun	A2	cefrj	5.43
w:second|pron	second	word	pron	A2	cefrj	5.43
w:second_person|noun	second person	word	noun	B2	cefrj	0.00
w:second_hand|adj	second-hand	word	adj	B1	cefrj	3.05
w:second_hand|adv	second-hand	word	adv	B1	cefrj	3.05
w:secondary|adj	secondary	word	adj	B2	cefrj	3.62
w:secondary_school|noun	secondary school	word	noun	B1	cefrj	0.00
w:secondly|adv	secondly	word	adv	B2	cefrj	3.60
w:secret|adj	secret	word	adj	B1	cefrj	5.09
w:secret|noun	secret	word	noun	A2	cefrj	5.09
w:secretary|noun	secretary	word	noun	A2	cefrj	4.53
w:secretly|adv	secretly	word	adv	B1	cefrj	3.95
w:section|noun	section	word	noun	A1	cefrj	4.40
w:sector|noun	sector	word	noun	B2	cefrj	3.95
w:secular|adj	secular	word	adj	C2	cefrj	3.03
w:secularly|adv	secularly	word	adv	C2	cefrj	0.00
w:secure|adj	secure	word	adj	B1	cefrj	4.35
w:secure|verb	secure	word	verb	C2	cefrj	4.35
w:security|noun	security	word	noun	B1	cefrj	4.99
w:sedate|adj	sedate	word	adj	C1	cefrj	2.97
w:sedate|verb	sedate	word	verb	C1	cefrj	2.97
w:sedately|adv	sedately	word	adv	C1	cefrj	0.00
w:sedentary|adj	sedentary	word	adj	C1	cefrj	0.00
w:see|verb	see	word	verb	A1	cefrj	6.39
w:seed|noun	seed	word	noun	A2	cefrj	3.94
w:seedling|noun	seedling	word	noun	C1	cefrj	2.38
w:seedy|adj	seedy	word	adj	C2	cefrj	2.89
